dataset,file_name,file_stem,path,chars,words,approx_tokens,lines,empty
cuad,"ON2TECHNOLOGIES,INC_11_17_2006-EX-10.3-SUPPORT AND MAINTENANCE AGREEMENT.txt","ON2TECHNOLOGIES,INC_11_17_2006-EX-10.3-SUPPORT AND MAINTENANCE AGREEMENT","/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/ON2TECHNOLOGIES,INC_11_17_2006-EX-10.3-SUPPORT AND MAINTENANCE AGREEMENT.txt",55736,8801,13934,489,False
cuad,ON4COMMUNICATIONSINC_07_02_2009-EX-10.1-PROMOTION AGREEMENT.txt,ON4COMMUNICATIONSINC_07_02_2009-EX-10.1-PROMOTION AGREEMENT,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/ON4COMMUNICATIONSINC_07_02_2009-EX-10.1-PROMOTION AGREEMENT.txt,14851,2329,3713,101,False
cuad,"ONEMAINHOLDINGS,INC_02_20_2020-EX-99.D-JOINT FILING AGREEMENT.txt","ONEMAINHOLDINGS,INC_02_20_2020-EX-99.D-JOINT FILING AGREEMENT","/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/ONEMAINHOLDINGS,INC_02_20_2020-EX-99.D-JOINT FILING AGREEMENT.txt",5859,944,1465,137,False
cuad,OPERALTD_04_30_2020-EX-4.14-SERVICE AGREEMENT.txt,OPERALTD_04_30_2020-EX-4.14-SERVICE AGREEMENT,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/OPERALTD_04_30_2020-EX-4.14-SERVICE AGREEMENT.txt,20959,3322,5240,13,False
cuad,"OPTIMIZEDTRANSPORTATIONMANAGEMENT,INC_07_26_2000-EX-6.6-DISTRIBUTOR AGREEMENT.txt","OPTIMIZEDTRANSPORTATIONMANAGEMENT,INC_07_26_2000-EX-6.6-DISTRIBUTOR AGREEMENT","/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/OPTIMIZEDTRANSPORTATIONMANAGEMENT,INC_07_26_2000-EX-6.6-DISTRIBUTOR AGREEMENT.txt",9025,1357,2257,89,False
cuad,ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC ALLIANCE AGREEMENT.txt,ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC ALLIANCE AGREEMENT,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC ALLIANCE AGREEMENT.txt,18312,2898,4578,173,False
cuad,"OTISWORLDWIDECORP_04_03_2020-EX-10.4-INTELLECTUAL PROPERTY AGREEMENT by and among UNITED TECHNOLOGIES CORPORATION, OTIS WORLDWIDE CORPORATION and CARRIER ~1.txt","OTISWORLDWIDECORP_04_03_2020-EX-10.4-INTELLECTUAL PROPERTY AGREEMENT by and among UNITED TECHNOLOGIES CORPORATION, OTIS WORLDWIDE CORPORATION and CARRIER ~1","/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/OTISWORLDWIDECORP_04_03_2020-EX-10.4-INTELLECTUAL PROPERTY AGREEMENT by and among UNITED TECHNOLOGIES CORPORATION, OTIS WORLDWIDE CORPORATION and CARRIER ~1.txt",62108,9668,15527,145,False
cuad,PACIFICSYSTEMSCONTROLTECHNOLOGYINC_08_24_2000-EX-10.53-SPONSORSHIP AGREEMENT.txt,PACIFICSYSTEMSCONTROLTECHNOLOGYINC_08_24_2000-EX-10.53-SPONSORSHIP AGREEMENT,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/PACIFICSYSTEMSCONTROLTECHNOLOGYINC_08_24_2000-EX-10.53-SPONSORSHIP AGREEMENT.txt,3975,675,994,37,False
cuad,"PACIRA PHARMACEUTICALS, INC. - A_R STRATEGIC LICENSING, DISTRIBUTION AND MARKETING AGREEMENT .txt","PACIRA PHARMACEUTICALS, INC. - A_R STRATEGIC LICENSING, DISTRIBUTION AND MARKETING AGREEMENT ","/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/PACIRA PHARMACEUTICALS, INC. - A_R STRATEGIC LICENSING, DISTRIBUTION AND MARKETING AGREEMENT .txt",142048,22302,35512,1003,False
cuad,PANDIONTHERAPEUTICSHOLDCOLLC_05_22_2020-EX-10.17-CONSULTING AGREEMENT.txt,PANDIONTHERAPEUTICSHOLDCOLLC_05_22_2020-EX-10.17-CONSULTING AGREEMENT,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/PANDIONTHERAPEUTICSHOLDCOLLC_05_22_2020-EX-10.17-CONSULTING AGREEMENT.txt,22698,3515,5675,121,False
cuad,"PAXMEDICA,INC_07_02_2020-EX-10.12-Master Service Agreement.txt","PAXMEDICA,INC_07_02_2020-EX-10.12-Master Service Agreement","/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/PAXMEDICA,INC_07_02_2020-EX-10.12-Master Service Agreement.txt",16768,2675,4192,15,False
cuad,PFSFUNDS_06_26_2020-EX-99.H OTH MAT CONT-SERVICES AGREEMENT.txt,PFSFUNDS_06_26_2020-EX-99.H OTH MAT CONT-SERVICES AGREEMENT,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/PFSFUNDS_06_26_2020-EX-99.H OTH MAT CONT-SERVICES AGREEMENT.txt,15044,2435,3761,55,False
cuad,PHLVARIABLEINSURANCECOCT_08_17_2009-EX-10.1-STRATEGIC ALLIANCE AGREEMENT.txt,PHLVARIABLEINSURANCECOCT_08_17_2009-EX-10.1-STRATEGIC ALLIANCE AGREEMENT,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/PHLVARIABLEINSURANCECOCT_08_17_2009-EX-10.1-STRATEGIC ALLIANCE AGREEMENT.txt,98876,15645,24719,761,False
cuad,"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT.txt","PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT","/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT.txt",119998,17540,30000,735,False
cuad,PLAYAHOTELS_RESORTSNV_03_14_2017-EX-10.22-STRATEGIC ALLIANCE AGREEMENT (Hyatt Ziva Cancun).txt,PLAYAHOTELS_RESORTSNV_03_14_2017-EX-10.22-STRATEGIC ALLIANCE AGREEMENT (Hyatt Ziva Cancun),/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/PLAYAHOTELS_RESORTSNV_03_14_2017-EX-10.22-STRATEGIC ALLIANCE AGREEMENT (Hyatt Ziva Cancun).txt,22168,3532,5542,111,False
cuad,"PRECIGEN,INC_01_22_2020-EX-99.1-JOINT FILING AGREEMENT.txt","PRECIGEN,INC_01_22_2020-EX-99.1-JOINT FILING AGREEMENT","/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/PRECIGEN,INC_01_22_2020-EX-99.1-JOINT FILING AGREEMENT.txt",972,145,243,1,False
cuad,PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT.txt,PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT.txt,22737,3592,5685,15,False
cuad,PRIMEENERGYRESOURCESCORP_04_02_2007-EX-10.28-COMPLETION AND LIQUIDITY MAINTENANCE AGREEMENT.txt,PRIMEENERGYRESOURCESCORP_04_02_2007-EX-10.28-COMPLETION AND LIQUIDITY MAINTENANCE AGREEMENT,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/PRIMEENERGYRESOURCESCORP_04_02_2007-EX-10.28-COMPLETION AND LIQUIDITY MAINTENANCE AGREEMENT.txt,4989,738,1248,49,False
cuad,PROFOUNDMEDICALCORP_08_29_2019-EX-4.5-SUPPLY AGREEMENT.txt,PROFOUNDMEDICALCORP_08_29_2019-EX-4.5-SUPPLY AGREEMENT,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/PROFOUNDMEDICALCORP_08_29_2019-EX-4.5-SUPPLY AGREEMENT.txt,66333,10042,16584,103,False
cuad,PROLONGINTERNATIONALCORP_03_23_1998-EX-10.16-SPONSORSHIP AGREEMENT.txt,PROLONGINTERNATIONALCORP_03_23_1998-EX-10.16-SPONSORSHIP AGREEMENT,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/PROLONGINTERNATIONALCORP_03_23_1998-EX-10.16-SPONSORSHIP AGREEMENT.txt,13901,2096,3476,103,False
cuad,PacificapEntertainmentHoldingsInc_20051115_8-KA_EX-1.01_4300894_EX-1.01_Content License Agreement.txt,PacificapEntertainmentHoldingsInc_20051115_8-KA_EX-1.01_4300894_EX-1.01_Content License Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/PacificapEntertainmentHoldingsInc_20051115_8-KA_EX-1.01_4300894_EX-1.01_Content License Agreement.txt,18095,2497,4524,175,False
cuad,PalmerSquareCapitalBdcInc_20200116_10-12GA_EX-10.6_11949289_EX-10.6_Trademark License Agreement.txt,PalmerSquareCapitalBdcInc_20200116_10-12GA_EX-10.6_11949289_EX-10.6_Trademark License Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/PalmerSquareCapitalBdcInc_20200116_10-12GA_EX-10.6_11949289_EX-10.6_Trademark License Agreement.txt,14744,2294,3686,31,False
cuad,PapaJohnsInternationalInc_20190617_8-K_EX-10.1_11707365_EX-10.1_Endorsement Agreement.txt,PapaJohnsInternationalInc_20190617_8-K_EX-10.1_11707365_EX-10.1_Endorsement Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/PapaJohnsInternationalInc_20190617_8-K_EX-10.1_11707365_EX-10.1_Endorsement Agreement.txt,68102,10653,17026,325,False
cuad,PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement.txt,PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement.txt,86716,12276,21679,929,False
cuad,ParatekPharmaceuticalsInc_20170505_10-KA_EX-10.29_10323872_EX-10.29_Outsourcing Agreement.txt,ParatekPharmaceuticalsInc_20170505_10-KA_EX-10.29_10323872_EX-10.29_Outsourcing Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/ParatekPharmaceuticalsInc_20170505_10-KA_EX-10.29_10323872_EX-10.29_Outsourcing Agreement.txt,114095,17167,28524,1215,False
cuad,PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement.txt,PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement.txt,65661,10014,16416,453,False
cuad,PcquoteComInc_19990721_S-1A_EX-10.11_6377149_EX-10.11_Co-Branding Agreement1.txt,PcquoteComInc_19990721_S-1A_EX-10.11_6377149_EX-10.11_Co-Branding Agreement1,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/PcquoteComInc_19990721_S-1A_EX-10.11_6377149_EX-10.11_Co-Branding Agreement1.txt,19169,3010,4793,189,False
cuad,PcquoteComInc_19990721_S-1A_EX-10.11_6377149_EX-10.11_Co-Branding Agreement2.txt,PcquoteComInc_19990721_S-1A_EX-10.11_6377149_EX-10.11_Co-Branding Agreement2,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/PcquoteComInc_19990721_S-1A_EX-10.11_6377149_EX-10.11_Co-Branding Agreement2.txt,845,117,212,15,False
cuad,PcquoteComInc_19990721_S-1A_EX-10.11_6377149_EX-10.11_Co-Branding Agreement3.txt,PcquoteComInc_19990721_S-1A_EX-10.11_6377149_EX-10.11_Co-Branding Agreement3,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/PcquoteComInc_19990721_S-1A_EX-10.11_6377149_EX-10.11_Co-Branding Agreement3.txt,2548,387,637,41,False
cuad,PelicanDeliversInc_20200211_S-1_EX-10.3_11975895_EX-10.3_Development Agreement1.txt,PelicanDeliversInc_20200211_S-1_EX-10.3_11975895_EX-10.3_Development Agreement1,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/PelicanDeliversInc_20200211_S-1_EX-10.3_11975895_EX-10.3_Development Agreement1.txt,16548,2691,4137,81,False
cuad,PelicanDeliversInc_20200211_S-1_EX-10.3_11975895_EX-10.3_Development Agreement2.txt,PelicanDeliversInc_20200211_S-1_EX-10.3_11975895_EX-10.3_Development Agreement2,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/PelicanDeliversInc_20200211_S-1_EX-10.3_11975895_EX-10.3_Development Agreement2.txt,32037,4866,8010,109,False
cuad,PenntexMidstreamPartnersLp_20150416_S-1A_EX-10.4_9042833_EX-10.4_Transportation Agreement.txt,PenntexMidstreamPartnersLp_20150416_S-1A_EX-10.4_9042833_EX-10.4_Transportation Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/PenntexMidstreamPartnersLp_20150416_S-1A_EX-10.4_9042833_EX-10.4_Transportation Agreement.txt,51840,7949,12960,395,False
cuad,PerformanceSportsBrandsInc_20110909_S-1_EX-10.10_7220214_EX-10.10_Endorsement Agreement.txt,PerformanceSportsBrandsInc_20110909_S-1_EX-10.10_7220214_EX-10.10_Endorsement Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/PerformanceSportsBrandsInc_20110909_S-1_EX-10.10_7220214_EX-10.10_Endorsement Agreement.txt,26457,4109,6615,191,False
cuad,PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1.txt,PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1.txt,152485,24373,38122,171,False
cuad,PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement3.txt,PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement3,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement3.txt,6761,1010,1691,11,False
cuad,PharmagenInc_20120803_8-KA_EX-10.1_7693204_EX-10.1_Endorsement Agreement.txt,PharmagenInc_20120803_8-KA_EX-10.1_7693204_EX-10.1_Endorsement Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/PharmagenInc_20120803_8-KA_EX-10.1_7693204_EX-10.1_Endorsement Agreement.txt,17490,2775,4373,27,False
cuad,PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement.txt,PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement.txt,291492,45411,72873,1781,False
cuad,PhoenixNewMediaLtd_20110421_F-1_EX-10.17_6958322_EX-10.17_Content License Agreement.txt,PhoenixNewMediaLtd_20110421_F-1_EX-10.17_6958322_EX-10.17_Content License Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/PhoenixNewMediaLtd_20110421_F-1_EX-10.17_6958322_EX-10.17_Content License Agreement.txt,24268,3900,6067,67,False
cuad,PhotronicsInc_20171219_10-QA_EX-10.28_10982650_EX-10.28_Outsourcing Agreement.txt,PhotronicsInc_20171219_10-QA_EX-10.28_10982650_EX-10.28_Outsourcing Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/PhotronicsInc_20171219_10-QA_EX-10.28_10982650_EX-10.28_Outsourcing Agreement.txt,25228,3862,6307,191,False
cuad,PlayboyEnterprisesInc_20090220_10-QA_EX-10.2_4091580_EX-10.2_Content License Agreement_ Marketing Agreement_ Sales-Purchase Agreement1.txt,PlayboyEnterprisesInc_20090220_10-QA_EX-10.2_4091580_EX-10.2_Content License Agreement_ Marketing Agreement_ Sales-Purchase Agreement1,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/PlayboyEnterprisesInc_20090220_10-QA_EX-10.2_4091580_EX-10.2_Content License Agreement_ Marketing Agreement_ Sales-Purchase Agreement1.txt,115250,17890,28813,295,False
cuad,PlayboyEnterprisesInc_20090220_10-QA_EX-10.2_4091580_EX-10.2_Content License Agreement_ Marketing Agreement_ Sales-Purchase Agreement2.txt,PlayboyEnterprisesInc_20090220_10-QA_EX-10.2_4091580_EX-10.2_Content License Agreement_ Marketing Agreement_ Sales-Purchase Agreement2,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/PlayboyEnterprisesInc_20090220_10-QA_EX-10.2_4091580_EX-10.2_Content License Agreement_ Marketing Agreement_ Sales-Purchase Agreement2.txt,3502,525,876,25,False
cuad,PrecheckHealthServicesInc_20200320_8-K_EX-99.2_12070169_EX-99.2_Distributor Agreement.txt,PrecheckHealthServicesInc_20200320_8-K_EX-99.2_12070169_EX-99.2_Distributor Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/PrecheckHealthServicesInc_20200320_8-K_EX-99.2_12070169_EX-99.2_Distributor Agreement.txt,6300,969,1575,19,False
cuad,Principal Life Insurance Company - Broker Dealer Marketing and Servicing Agreement.txt,Principal Life Insurance Company - Broker Dealer Marketing and Servicing Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/Principal Life Insurance Company - Broker Dealer Marketing and Servicing Agreement.txt,28705,4349,7177,37,False
cuad,PrudentialBancorpInc_20170606_8-K_EX-10.4_10474434_EX-10.4_Endorsement Agreement.txt,PrudentialBancorpInc_20170606_8-K_EX-10.4_10474434_EX-10.4_Endorsement Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/PrudentialBancorpInc_20170606_8-K_EX-10.4_10474434_EX-10.4_Endorsement Agreement.txt,14105,2264,3527,153,False
cuad,QBIOMEDINC_04_08_2020-EX-99.1-JOINT FILING AGREEMENT.txt,QBIOMEDINC_04_08_2020-EX-99.1-JOINT FILING AGREEMENT,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/QBIOMEDINC_04_08_2020-EX-99.1-JOINT FILING AGREEMENT.txt,2724,429,681,5,False
cuad,QIWI_06_16_2017-EX-99.(D)(2)-COOPERATION AGREEMENT.txt,QIWI_06_16_2017-EX-99.(D)(2)-COOPERATION AGREEMENT,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/QIWI_06_16_2017-EX-99.(D)(2)-COOPERATION AGREEMENT.txt,26082,4161,6521,293,False
cuad,Quaker Chemical Corporation - NON COMPETITION AND NON SOLICITATION AGREEMENT.txt,Quaker Chemical Corporation - NON COMPETITION AND NON SOLICITATION AGREEMENT,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/Quaker Chemical Corporation - NON COMPETITION AND NON SOLICITATION AGREEMENT.txt,22652,3487,5663,39,False
cuad,QuantumGroupIncFl_20090120_8-K_EX-99.2_3672910_EX-99.2_Hosting Agreement.txt,QuantumGroupIncFl_20090120_8-K_EX-99.2_3672910_EX-99.2_Hosting Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/QuantumGroupIncFl_20090120_8-K_EX-99.2_3672910_EX-99.2_Hosting Agreement.txt,115877,17317,28970,491,False
cuad,REGANHOLDINGCORP_03_31_2008-EX-10-LICENSE AND HOSTING AGREEMENT.txt,REGANHOLDINGCORP_03_31_2008-EX-10-LICENSE AND HOSTING AGREEMENT,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/REGANHOLDINGCORP_03_31_2008-EX-10-LICENSE AND HOSTING AGREEMENT.txt,55782,8822,13946,311,False
cuad,REWALKROBOTICSLTD_07_10_2014-EX-10.2-STRATEGIC ALLIANCE AGREEMENT.txt,REWALKROBOTICSLTD_07_10_2014-EX-10.2-STRATEGIC ALLIANCE AGREEMENT,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/REWALKROBOTICSLTD_07_10_2014-EX-10.2-STRATEGIC ALLIANCE AGREEMENT.txt,14881,2320,3721,127,False
cuad,RISEEDUCATIONCAYMANLTD_04_17_2020-EX-4.23-SERVICE AGREEMENT.txt,RISEEDUCATIONCAYMANLTD_04_17_2020-EX-4.23-SERVICE AGREEMENT,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/RISEEDUCATIONCAYMANLTD_04_17_2020-EX-4.23-SERVICE AGREEMENT.txt,16340,2380,4085,129,False
cuad,RMRGROUPINC_01_22_2020-EX-99.1-JOINT FILING AGREEMENT.txt,RMRGROUPINC_01_22_2020-EX-99.1-JOINT FILING AGREEMENT,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/RMRGROUPINC_01_22_2020-EX-99.1-JOINT FILING AGREEMENT.txt,645,109,162,1,False
cuad,"ROCKYMOUNTAINCHOCOLATEFACTORY,INC_12_23_2019-EX-10.2-STRATEGIC ALLIANCE AGREEMENT.txt","ROCKYMOUNTAINCHOCOLATEFACTORY,INC_12_23_2019-EX-10.2-STRATEGIC ALLIANCE AGREEMENT","/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/ROCKYMOUNTAINCHOCOLATEFACTORY,INC_12_23_2019-EX-10.2-STRATEGIC ALLIANCE AGREEMENT.txt",120959,19408,30240,79,False
cuad,RUBIOSRESTAURANTSINC_03_31_2008-EX-10.75-SPONSORSHIP AGREEMENT.txt,RUBIOSRESTAURANTSINC_03_31_2008-EX-10.75-SPONSORSHIP AGREEMENT,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/RUBIOSRESTAURANTSINC_03_31_2008-EX-10.75-SPONSORSHIP AGREEMENT.txt,36556,5721,9139,49,False
cuad,RaeSystemsInc_20001114_10-Q_EX-10.57_2631790_EX-10.57_Co-Branding Agreement.txt,RaeSystemsInc_20001114_10-Q_EX-10.57_2631790_EX-10.57_Co-Branding Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/RaeSystemsInc_20001114_10-Q_EX-10.57_2631790_EX-10.57_Co-Branding Agreement.txt,38294,5522,9574,281,False
cuad,RandWorldwideInc_20010402_8-KA_EX-10.2_2102464_EX-10.2_Co-Branding Agreement.txt,RandWorldwideInc_20010402_8-KA_EX-10.2_2102464_EX-10.2_Co-Branding Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/RandWorldwideInc_20010402_8-KA_EX-10.2_2102464_EX-10.2_Co-Branding Agreement.txt,43810,6702,10953,343,False
cuad,RangeResourcesLouisianaInc_20150417_8-K_EX-10.5_9045501_EX-10.5_Transportation Agreement.txt,RangeResourcesLouisianaInc_20150417_8-K_EX-10.5_9045501_EX-10.5_Transportation Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/RangeResourcesLouisianaInc_20150417_8-K_EX-10.5_9045501_EX-10.5_Transportation Agreement.txt,99694,15589,24924,823,False
cuad,RareElementResourcesLtd_20171019_SC 13D_EX-99.4_10897534_EX-99.4_Intellectual Property Agreement.txt,RareElementResourcesLtd_20171019_SC 13D_EX-99.4_10897534_EX-99.4_Intellectual Property Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/RareElementResourcesLtd_20171019_SC 13D_EX-99.4_10897534_EX-99.4_Intellectual Property Agreement.txt,34144,5407,8536,127,False
cuad,ReedsInc_20191113_10-Q_EX-10.4_11888303_EX-10.4_Development Agreement.txt,ReedsInc_20191113_10-Q_EX-10.4_11888303_EX-10.4_Development Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/ReedsInc_20191113_10-Q_EX-10.4_11888303_EX-10.4_Development Agreement.txt,28291,4292,7073,41,False
cuad,"Reinsurance Group of America, Incorporated - A_R REMARKETING  AGREEMENT.txt","Reinsurance Group of America, Incorporated - A_R REMARKETING  AGREEMENT","/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/Reinsurance Group of America, Incorporated - A_R REMARKETING  AGREEMENT.txt",101056,16058,25264,447,False
cuad,RemarkHoldingsInc_20081114_10-Q_EX-10.24_2895649_EX-10.24_Content License Agreement.txt,RemarkHoldingsInc_20081114_10-Q_EX-10.24_2895649_EX-10.24_Content License Agreement,/data/source/personal/awesome-ai-engineer/project/data/raw/cuad/CUAD_v1/CUAD_v1/full_contract_txt/RemarkHoldingsInc_20081114_10-Q_EX-10.24_2895649_EX-10.24_Content License Agreement.txt,58456,9020,14614,147,False
